Date,Close,Open,High,Low,Vol.,Change %
"Nov 18, 2019",43867.73,43390.28,43916.55,43314.54,-,1.11%
"Nov 15, 2019",43384.63,43218.28,43421.19,43184.84,-,0.38%
"Nov 14, 2019",43218.28,43217.3,43323.76,42960.27,-,0.00%
"Nov 13, 2019",43216.34,43492.95,43492.95,43165.38,-,-0.63%
"Nov 12, 2019",43492.33,43038.67,43504.12,42969.94,-,1.05%
"Nov 11, 2019",43038.67,43441.42,43441.42,42945.71,-,-0.93%
"Nov 08, 2019",43441.42,43591.75,43749.98,42956.78,-,-0.36%
"Nov 07, 2019",43598.19,43362.16,43599.26,43274.34,-,0.71%
"Nov 06, 2019",43291.61,43189.76,43334.5,42999.89,-,0.13%
"Nov 05, 2019",43236.8,42848.9,43248.21,42546.7,-,0.98%
"Nov 04, 2019",42817.55,42307.98,42817.55,42301.19,-,1.56%
"Oct 31, 2019",42159.58,42833.8,42930.06,42043.06,-,-1.49%
"Oct 30, 2019",42796.7,42453.16,42810.35,42342.08,-,0.81%
"Oct 29, 2019",42453.16,41985.57,42481.83,41923.42,-,1.23%
"Oct 28, 2019",41938.54,42157.05,42209.78,41890.14,-,-0.52%
"Oct 25, 2019",42159.36,42475.53,42546.08,42000.82,-,-0.74%
"Oct 24, 2019",42475.53,41848.81,42600.72,41795.99,-,1.50%
"Oct 22, 2019",41845.95,41234.58,41854.89,41175.6,-,1.48%
"Oct 21, 2019",41234.58,40857.69,41237.9,40730.09,-,1.00%
"Oct 18, 2019",40826.33,40717.37,40826.33,40484.33,-,0.27%
"Oct 17, 2019",40717.17,40404.66,40746.24,40354.15,-,0.77%
"Oct 16, 2019",40404.66,40572.9,40734.43,40265.67,-,-0.43%
"Oct 15, 2019",40578.18,40733.7,40787.87,40414.72,-,-0.38%
"Oct 14, 2019",40733.7,40332.88,40736.63,40038.65,-,0.99%
"Oct 11, 2019",40332.56,39466.35,40361.92,39464.85,-,2.19%
"Oct 10, 2019",39466.35,39519.88,39612.42,39329.42,-,-0.20%
"Oct 09, 2019",39544.62,39485.87,39715.13,39383.79,-,0.13%
"Oct 08, 2019",39491.52,39803.64,39845.28,39401.45,-,-0.78%
"Oct 07, 2019",39803.96,39820.06,39937.57,39673.1,-,-0.06%
"Oct 04, 2019",39826.51,39547.59,39934.21,39547.59,-,0.71%
"Oct 03, 2019",39547.59,39425.25,39829.89,39425.25,-,0.33%
"Oct 02, 2019",39416.77,40106,40145.72,39416.77,-,-1.73%
"Oct 01, 2019",40112.38,40613.55,40664.82,40112.38,-,-1.20%
"Sep 30, 2019",40601.18,41016.17,41016.17,40462.45,-,-0.71%
"Sep 27, 2019",40890.74,40537.11,40903.36,40512.73,-,0.88%
"Sep 26, 2019",40534.28,40522.01,40761.65,40306.06,-,-0.05%
"Sep 25, 2019",40553.92,40845.22,40849.59,40289.19,-,-0.72%
"Sep 24, 2019",40848.04,40862.05,41015.47,40624.42,-,0.12%
"Sep 23, 2019",40800.21,41124.76,41127.69,40654.49,-,-0.77%
"Sep 20, 2019",41116.92,40916.45,41147.81,40836.34,-,0.48%
"Sep 19, 2019",40922.3,40924.38,40941.42,40674.57,-,-0.02%
"Sep 18, 2019",40930.24,40508.53,40932.54,40502.05,-,0.82%
"Sep 17, 2019",40596.71,40819.56,40862.83,40478.97,-,-0.55%
"Sep 16, 2019",40819.56,40287.01,40856.19,40095.75,-,1.33%
"Sep 13, 2019",40285.21,40069.82,40382.9,39876.59,-,0.54%
"Sep 12, 2019",40066.95,40164.82,40322.54,39960.67,-,-0.34%
"Sep 11, 2019",40202.61,39956.96,40287.91,39923.14,-,0.61%
"Sep 10, 2019",39956.96,40484.75,40514.91,39798.68,-,-1.30%
"Sep 09, 2019",40484.75,40284.19,40516.17,40099.17,-,0.43%
"Sep 06, 2019",40312.46,40186.75,40313.75,39943.36,-,0.33%
"Sep 05, 2019",40180.9,39751.77,40194.81,39704.82,-,1.08%
"Sep 04, 2019",39753.49,39404.69,39899.79,39312.48,-,0.88%
"Sep 03, 2019",39405.19,39653.86,39653.86,39047.12,-,-0.76%
"Sep 02, 2019",39707.43,39794.12,39874.55,39622.59,-,-0.22%
"Aug 30, 2019",39794.12,39314.86,39854.17,39288.34,-,1.35%
"Aug 29, 2019",39264.48,38704.35,39406.12,38701.76,-,1.44%
"Aug 28, 2019",38706.56,39095.35,39173.78,38672.09,-,-1.03%
"Aug 27, 2019",39107.94,39662.04,39739.51,39072.18,-,-1.40%
"Aug 26, 2019",39661.47,39527.24,39735.36,39082.05,-,0.36%
"Aug 23, 2019",39519.58,39470.29,39668.43,39238.97,-,0.32%
"Aug 22, 2019",39394.71,39645.28,39882.6,39271.43,-,-0.64%
"Aug 21, 2019",39648.21,40068.88,40133.7,39473.74,-,-0.89%
"Aug 16, 2019",40005.9,40015.51,40275.47,39984.1,-,-0.03%
"Aug 15, 2019",40018.67,40156.07,40288.83,39863.61,-,-0.30%
"Aug 14, 2019",40137.22,40760.62,40770.05,40088.07,-,-1.44%
"Aug 13, 2019",40722.36,40891.99,40995.3,40516.32,-,-0.41%
"Aug 12, 2019",40891.99,40612.72,41011.57,40612.72,-,0.68%
"Aug 09, 2019",40615.42,40380.2,40969.39,40380.2,-,0.56%
"Aug 08, 2019",40389.38,40302.37,40586.31,40302.37,-,0.26%
"Aug 07, 2019",40283.52,40090.96,40513.38,40059.9,-,0.61%
"Aug 06, 2019",40037.39,39881.66,40439.57,39833.73,-,0.35%
"Aug 05, 2019",39896.31,40310.34,40321.51,39832.57,-,-1.03%
"Aug 02, 2019",40309.61,40398.69,40679.66,40215.92,-,-0.41%
"Aug 01, 2019",40474.27,40764.67,40768.48,40429.17,-,-0.72%
"Jul 31, 2019",40767.6,40846.49,40915.83,40632.41,-,-0.19%
"Jul 30, 2019",40843.78,40994.73,41096.41,40843.78,-,-0.40%
"Jul 29, 2019",41006.44,40965.23,41021.65,40822.54,-,0.10%
"Jul 26, 2019",40965.48,41392.88,41422.97,40914.4,-,-0.94%
"Jul 25, 2019",41353.62,41366.35,41442.74,41104.66,-,0.12%
"Jul 24, 2019",41303.37,41428.44,41609.06,41204.78,-,-0.15%
"Jul 23, 2019",41367.22,41330.36,41520.44,41218.5,-,0.07%
"Jul 22, 2019",41338.01,41703.65,41706.88,41269.04,-,-0.89%
"Jul 19, 2019",41707.26,41313.87,41792.12,41288.16,-,1.03%
"Jul 18, 2019",41282.46,40989.33,41376.53,40898.54,-,0.71%
"Jul 17, 2019",40990.89,40878.78,41133.92,40803.21,-,0.27%
"Jul 16, 2019",40878.78,40731.13,40991.74,40712.92,-,0.38%
"Jul 15, 2019",40725.4,40750.08,40960.85,40625.55,-,0.06%
"Jul 12, 2019",40699.69,40739.42,40962.63,40660.4,-,-0.10%
"Jul 11, 2019",40739.42,40577.79,41056.74,40561.41,-,0.40%
"Jul 10, 2019",40577.79,40303.53,40671.95,40167.66,-,0.62%
"Jul 09, 2019",40327.45,40777.08,40782.32,40323.51,-,-1.10%
"Jul 08, 2019",40777.08,41016.34,41064.99,40777.08,-,-0.58%
"Jul 05, 2019",41016.65,40974.75,41194.42,40882.31,-,0.11%
"Jul 04, 2019",40972.92,40895.67,41181.81,40850.98,-,-0.03%
"Jul 03, 2019",40985.18,40770.09,41014.9,40668.79,-,0.53%
"Jul 02, 2019",40767.12,40627,40789.17,40393.79,-,0.37%
"Jul 01, 2019",40618.08,40279.64,40740.61,40279.64,-,0.84%
"Jun 28, 2019",40279.31,40439.5,40525.33,40149.26,-,-0.40%
"Jun 27, 2019",40440.51,40064.92,40440.51,40049.89,-,0.94%
"Jun 26, 2019",40064.92,40054.18,40355.36,39928,-,0.01%
"Jun 25, 2019",40061.95,40475.85,40524.54,40046.3,-,-1.02%
"Jun 24, 2019",40475.09,40408.06,40633.56,40166.2,-,0.22%
"Jun 21, 2019",40387.21,40774.52,40774.52,40387.21,-,-0.95%
"Jun 20, 2019",40774.52,40989.09,41069.1,40518.96,-,-0.50%
"Jun 19, 2019",40980.24,40922.74,41182.18,40750.36,-,0.14%
"Jun 18, 2019",40922.41,40795.52,40989.46,40284.28,-,0.39%
"Jun 17, 2019",40764.49,40486.71,40902.45,40486.71,-,0.43%
"Jun 14, 2019",40588.18,40469.8,40670.42,40249.81,-,0.29%
"Jun 13, 2019",40469.8,40591.82,40910.15,40352.9,-,-0.30%
"Jun 12, 2019",40592.32,41236.22,41267.24,40389.65,-,-1.56%
"Jun 11, 2019",41234.66,41162.63,41712.37,41096.05,-,0.18%
"Jun 07, 2019",41159.57,41031.06,41206.53,41031.06,-,0.39%
"Jun 06, 2019",41000.04,41074.44,41263.12,40933.44,-,-0.18%
"Jun 05, 2019",41073.62,41158.55,41266.22,40889.52,-,-0.20%
"Jun 04, 2019",41157.02,41119.5,41241.42,40958.3,-,0.10%
"Jun 03, 2019",41114.31,40904.12,41327.46,40596.9,-,0.51%
"May 31, 2019",40904.12,41077.25,41077.25,40515.49,-,-0.42%
"May 30, 2019",41075.87,40918.25,41199.35,40841.14,-,0.39%
"May 29, 2019",40916.42,40466.85,41007.36,40296.14,-,1.11%
"May 28, 2019",40466.85,40252.13,40631.24,40075.48,-,0.64%
"May 27, 2019",40207.91,40022.62,40399.98,39929.76,-,0.46%
"May 24, 2019",40022.62,40113.89,40448.92,40021.08,-,0.03%
"May 23, 2019",40010.72,40192.18,40424.53,39984.59,-,-0.43%
"May 22, 2019",40184.85,39575.98,40252.76,39439.43,-,1.54%
"May 21, 2019",39575.98,39632.02,39872.97,39489.27,-,-0.14%
"May 20, 2019",39630.71,39840.46,40200.84,39515.6,-,-0.62%
"May 17, 2019",39877.82,40287.96,40289.16,39743.41,-,-1.02%
"May 16, 2019",40288.28,40316.26,40655.37,40285.56,-,-0.01%
"May 15, 2019",40291.35,40084.64,40487.1,40056.02,-,0.52%
"May 14, 2019",40084.64,40584.38,40742.75,39965.61,-,-1.12%
"May 13, 2019",40537.85,41067.2,41178.88,40536.16,-,-1.29%
"May 10, 2019",41068.21,41207.46,41584.33,41023.76,-,-0.34%
"May 09, 2019",41207.46,41346.88,41368.99,41033.1,-,-0.35%
"May 08, 2019",41350.33,41022.3,41456.9,41022.3,-,0.65%
"May 07, 2019",41084.57,41555.7,41559.2,40994.18,-,-1.11%
"May 06, 2019",41547.35,41761.44,41848.69,41265.38,-,-0.55%
"May 03, 2019",41775.36,42365.44,42371.79,41759.86,-,-1.40%
"May 02, 2019",42366.82,42527.87,42612.24,42333.09,-,-0.36%
"Apr 30, 2019",42520.11,42477.21,42768.1,42419.3,-,0.12%
"Apr 29, 2019",42469.84,43082.72,43101.28,42444.81,-,-1.38%
"Apr 26, 2019",43064.4,43056.63,43154.87,42806.53,-,0.02%
"Apr 25, 2019",43053.87,43563.38,43563.38,42953.48,-,-1.17%
"Apr 24, 2019",43563.38,43171.74,43563.38,43029.57,-,0.74%
"Apr 23, 2019",43245.43,42808.53,43245.43,42580.69,-,1.02%
"Apr 18, 2019",42810.11,43004.51,43041.35,42610.44,-,-0.45%
"Apr 17, 2019",43004.51,42826.3,43010.55,42684.46,-,0.42%
"Apr 16, 2019",42826.3,42812.58,43037.22,42692.74,-,0.02%
"Apr 15, 2019",42815.92,42940.74,42940.74,42688.87,-,-0.29%
"Apr 12, 2019",42940.74,42693.52,42993.1,42533.9,-,0.58%
"Apr 11, 2019",42693.52,42225.87,42693.52,42103.05,-,1.11%
"Apr 10, 2019",42225.87,42061.71,42225.87,41958.55,-,0.38%
"Apr 09, 2019",42063.94,41829.13,42071.69,41769.85,-,0.57%
"Apr 08, 2019",41826.9,41841.92,42102.57,41727.07,-,-0.04%
"Apr 05, 2019",41841.92,41920.25,42037.66,41708.66,-,-0.07%
"Apr 04, 2019",41870.44,42195.8,42261.55,41762.57,-,-0.77%
"Apr 03, 2019",42193.97,42216.13,42319.13,42036.88,-,-0.05%
"Apr 02, 2019",42213.35,42058.08,42213.35,41898.01,-,0.37%
"Apr 01, 2019",42057.33,41652.76,42117.76,41652.76,-,0.90%
"Mar 29, 2019",41683.78,41416.68,41963.17,41416.68,-,0.65%
"Mar 28, 2019",41413.91,41311.61,41621.91,41308.29,-,0.24%
"Mar 27, 2019",41316.2,41739.96,41814.29,41267.92,-,-1.02%
"Mar 26, 2019",41740.97,41605.17,42034.08,41457.62,-,0.33%
"Mar 25, 2019",41605.17,41931.93,41945.17,41524.73,-,-0.78%
"Mar 22, 2019",41931.67,41966.44,42133.5,41748.58,-,-0.06%
"Mar 21, 2019",41955.75,41939.28,41968.75,41706.8,-,-0.02%
"Mar 20, 2019",41964.35,42019.73,42090.37,41661.45,-,-0.12%
"Mar 19, 2019",42014.16,42087.28,42453.88,41965.36,-,-0.17%
"Mar 18, 2019",42085.01,41344.11,42164.12,41340.54,-,1.81%
"Mar 14, 2019",41335.02,40888.24,41348.59,40816.58,-,1.09%
"Mar 13, 2019",40887.58,40609.3,41032.16,40602.38,-,0.68%
"Mar 12, 2019",40612.5,40816.35,40969.2,40560.36,-,-0.51%
"Mar 11, 2019",40819.55,40288.44,40819.55,40283.2,-,1.32%
"Mar 08, 2019",40288.44,40622.7,40728.05,40240.31,-,-0.83%
"Mar 07, 2019",40625.3,41086.9,41237.19,40559.01,-,-1.12%
"Mar 06, 2019",41086.9,40718.5,41086.9,40642.35,-,0.90%
"Mar 05, 2019",40718.5,40593.48,40856.78,40528.71,-,0.31%
"Mar 04, 2019",40593.48,40226.75,40599.83,40203.04,-,1.05%
"Mar 01, 2019",40170.66,40328.53,40455.87,39998.34,-,-0.40%
"Feb 28, 2019",40333.04,40518.27,40604.65,40295.88,-,-0.47%
"Feb 27, 2019",40525.28,40814.28,40891.66,40292.78,-,-0.72%
"Feb 26, 2019",40819.08,40921.67,40928.63,40500.6,-,-0.41%
"Feb 25, 2019",40987.95,40814.6,40988.76,40667.46,-,0.42%
"Feb 22, 2019",40814.6,40720.74,40877.03,40526.87,-,0.23%
"Feb 21, 2019",40721.48,40572.43,40721.82,40359.19,-,0.34%
"Feb 20, 2019",40582.83,40561.24,40683.84,40377.46,-,0.06%
"Feb 19, 2019",40560.44,40655.7,40662.72,40328.56,-,-0.23%
"Feb 18, 2019",40653.39,40185.04,40653.74,40185.04,-,1.18%
"Feb 15, 2019",40179.84,39919.46,40180.53,39728.7,-,0.70%
"Feb 14, 2019",39898.65,40222.17,40316.05,39856.22,-,-0.80%
"Feb 13, 2019",40221.18,40502.48,40562.35,40022.02,-,-0.66%
"Feb 12, 2019",40488.09,39772.68,40508.96,39772.68,-,1.81%
"Feb 11, 2019",39769.48,39705.83,39991.94,39597.14,-,0.16%
"Feb 08, 2019",39704.61,40173.73,40173.73,39614.68,-,-1.17%
"Feb 07, 2019",40173.73,40598.74,40600.1,40078.91,-,-1.04%
"Feb 06, 2019",40597.26,40474.72,40730.72,40339.91,-,0.30%
"Feb 05, 2019",40474.39,40828.92,40899.65,40303.62,-,-0.94%
"Feb 04, 2019",40856.97,40972.12,41004.94,40771.9,-,-0.28%
"Feb 01, 2019",40973.34,40873.77,41069.58,40452.17,-,0.29%
"Jan 31, 2019",40855.56,40929.24,41133.24,40803.64,-,-0.02%
"Jan 30, 2019",40862.97,41169.01,41176.02,40691.48,-,-0.69%
"Jan 29, 2019",41146,41333.79,41368.67,40983.45,-,-0.45%
"Jan 28, 2019",41332.31,40971.33,41332.31,40811.59,-,0.95%
"Jan 25, 2019",40944.82,40892.41,41058.6,40775.14,-,0.13%
"Jan 24, 2019",40890.94,40818.69,41038.71,40718.29,-,0.18%
"Jan 23, 2019",40818.69,40965.1,41006.16,40741.78,-,-0.35%
"Jan 22, 2019",40963.71,40924.39,40996.34,40687.75,-,0.17%
"Jan 21, 2019",40893.71,41505.5,41521.11,40752.45,-,-1.47%
"Jan 18, 2019",41503.91,41180.32,41504.72,40989.27,-,0.79%
"Jan 17, 2019",41180.05,40902.36,41186,40655.4,-,0.60%
"Jan 16, 2019",40933.04,40601,40933.04,40470.27,-,0.82%
"Jan 15, 2019",40600.26,40667.93,40824.94,40442.88,-,-0.17%
"Jan 14, 2019",40667.65,40740.33,40742.86,40368.53,-,-0.53%
"Jan 11, 2019",40886.06,40782.25,40886.06,40518.63,-,0.22%
"Jan 10, 2019",40795.5,40738.25,40830.5,40409.36,-,0.03%
"Jan 09, 2019",40784.27,40813.82,41103.24,40568.45,-,-0.06%
"Jan 08, 2019",40809.82,40569.82,40813.13,40337.95,-,0.59%
"Jan 07, 2019",40569.47,40144.83,40569.47,39932.94,-,1.06%
"Jan 04, 2019",40145.18,39671.78,40206.54,39626.29,-,1.19%
"Jan 03, 2019",39672.6,39741.26,39970.15,39511.07,-,-0.15%
"Jan 02, 2019",39734.06,39032.91,39812,38805.95,-,1.52%
"Dec 28, 2018",39138.95,38998.71,39365.52,38887.55,-,0.34%
"Dec 27, 2018",39006.52,39578.87,39586.3,38902.18,-,-1.45%
"Dec 21, 2018",39578.63,39585.66,39678.3,39215.9,-,-0.04%
"Dec 20, 2018",39592.68,39807.13,39807.13,39304.46,-,-0.93%
"Dec 19, 2018",39966.19,39475.24,39966.19,39070.65,-,1.24%
"Dec 18, 2018",39475.61,39682.77,39682.77,39322.33,-,-0.50%
"Dec 17, 2018",39675.76,40125.72,40125.72,39662.91,-,-1.12%
"Dec 14, 2018",40125.72,40041.71,40125.72,39711.02,-,0.21%
"Dec 13, 2018",40041.71,39886.48,40062.63,39757.98,-,0.39%
"Dec 12, 2018",39887.22,39820.47,40105.9,39629.35,-,0.07%
"Dec 11, 2018",39860.23,39240.88,40004.15,39240.88,-,1.58%
"Dec 10, 2018",39238.44,39385.11,39872.91,39110.36,-,-0.37%
"Dec 07, 2018",39384.56,39831.27,40137.82,39229.17,-,-0.91%
"Dec 06, 2018",39747.13,40614.35,40614.35,39732.12,-,-2.27%
"Dec 05, 2018",40670.44,40945.47,40945.47,40509.28,-,-0.67%
"Dec 04, 2018",40945.47,40579,40945.47,40393.57,-,0.90%
"Dec 03, 2018",40579.82,40228.66,40763.78,40228.66,-,1.17%
"Nov 30, 2018",40109.37,39840.6,40189.46,39756.54,-,0.62%
"Nov 29, 2018",39861.63,39656.25,39925.41,39656.25,-,0.52%
"Nov 28, 2018",39656.25,39601.7,39656.25,39454.75,-,0.14%
"Nov 27, 2018",39601.7,39593.08,39777.26,39394.7,-,0.01%
"Nov 26, 2018",39598.29,39379.78,39598.29,39253.08,-,0.55%
"Nov 23, 2018",39379.78,39489.38,39491.59,39189.84,-,-0.28%
"Nov 22, 2018",39489.38,39432.65,39489.38,39200.17,-,0.15%
"Nov 21, 2018",39431.33,39055.87,39431.33,39045.61,-,0.96%
"Nov 20, 2018",39058.3,39316,39316,38917.38,-,-0.67%
"Nov 19, 2018",39323.01,39343.99,39607.65,39075.86,-,-0.01%
"Nov 16, 2018",39328.39,39069.49,39332.6,38913.28,-,0.66%
"Nov 15, 2018",39070.97,39115.56,39403.69,38746.01,-,-0.11%
"Nov 14, 2018",39115.56,38260.32,39119.03,38061.79,-,2.26%
"Nov 13, 2018",38252.65,38107.71,38488.44,38073.71,-,0.38%
"Nov 12, 2018",38108.46,38580.23,38749.86,38105.82,-,-1.24%
"Nov 09, 2018",38586.63,38716.49,38716.49,38190.44,-,-0.33%
"Nov 08, 2018",38713.45,38057.76,38713.45,37909.94,-,1.35%
"Nov 07, 2018",38198,37671.08,38246.54,37540.86,-,1.41%
"Nov 06, 2018",37666,37796.7,37933.07,37576.86,-,-0.34%
"Nov 05, 2018",37794.87,37149.11,37861.37,36984.41,-,1.72%
"Oct 31, 2018",37155.21,36443.34,37155.21,36443.34,-,1.95%
"Oct 30, 2018",36444.72,36225.18,36444.72,36024.59,-,0.93%
"Oct 29, 2018",36110.12,35944.81,36326.66,35944.81,-,0.48%
"Oct 26, 2018",35937.61,36625.54,36664.5,35805.34,-,-1.86%
"Oct 25, 2018",36617.54,36452.74,36748.25,36090.4,-,0.45%
"Oct 24, 2018",36452.74,37181.77,37205.57,36452.74,-,-1.97%
"Oct 19, 2018",37185.93,37485.01,37495.74,37008.24,-,-0.80%
"Oct 18, 2018",37485.01,37385.86,37540.02,37189.64,-,0.23%
"Oct 17, 2018",37399.11,37449.94,37638.85,37241.78,1.41M,-0.12%
"Oct 16, 2018",37445.67,36511.13,37448.05,36413.15,3.47M,2.41%
"Oct 15, 2018",36564.15,36344.5,36613.76,36344.5,3.85M,0.59%
"Oct 12, 2018",36347.89,35901.34,36472.95,35899.49,2.85M,1.23%
"Oct 11, 2018",35904.54,36751,36751,35903.41,4.73M,-2.49%
"Oct 10, 2018",36821.12,37115.64,37238.46,36815.58,5.49M,-0.78%
"Oct 09, 2018",37109.24,36774.12,37109.24,36680.79,2.10M,0.93%
"Oct 08, 2018",36768.02,36906.9,37077.92,36768.02,4.09M,-0.48%
"Oct 05, 2018",36945.25,37150.2,37230.06,36890.31,3.45M,-0.54%
"Oct 04, 2018",37146.73,37146.67,37274.1,36869.15,2.90M,-0.18%
"Oct 03, 2018",37212.94,36883.76,37392.24,36862.83,2.18M,0.91%
"Oct 02, 2018",36876.75,36888.29,36911.75,36555.93,3.09M,-0.02%
"Oct 01, 2018",36883.49,37172.8,37356.78,36689.56,3.49M,-0.77%
"Sep 28, 2018",37171.41,36457.32,37171.41,36358.2,5.28M,1.92%
"Sep 27, 2018",36471.35,36034.39,36471.68,35863.25,3.05M,1.32%
"Sep 26, 2018",35996.04,35870.48,36254.72,35854.15,2.29M,0.35%
"Sep 25, 2018",35868.88,35813.06,35938.4,35664.56,3.05M,0.23%
"Sep 24, 2018",35786.54,35811.53,35811.53,35556.23,1.71M,0.01%
"Sep 21, 2018",35783.48,36135.02,36214.56,35652.76,6.33M,-0.97%
"Sep 20, 2018",36134.33,36379.94,36392.78,36081.1,2.14M,-0.69%
"Sep 19, 2018",36386.4,36116.03,36387.62,35868.86,2.15M,0.76%
"Sep 18, 2018",36110.89,35818.69,36157.92,35448.29,4.41M,0.81%
"Sep 17, 2018",35819.9,36178.71,36247.03,35696.55,2.27M,-1.24%
"Sep 14, 2018",36269.17,36221.18,36462.73,36132.1,2.14M,0.31%
"Sep 13, 2018",36156.04,36103.37,36324.65,36014.29,3.64M,0.14%
"Sep 12, 2018",36104.07,36437.09,36619.35,36104.07,3.28M,-0.74%
"Sep 11, 2018",36371.94,37202.89,37202.89,36294.93,3.12M,-2.23%
"Sep 10, 2018",37202.89,37234.9,37301.71,37004.75,1.58M,0.03%
"Sep 07, 2018",37189.98,37240.53,37538.98,37189.98,2.29M,-0.14%
"Sep 06, 2018",37241.82,37135.33,37424.65,37067.43,1.59M,0.29%
"Sep 05, 2018",37135.33,36968.11,37222.72,36682.58,2.30M,0.45%
"Sep 04, 2018",36968.11,37020.72,37305.35,36895.01,1.97M,-0.01%
"Sep 03, 2018",36971.86,37232.97,37346.86,36969.46,1.48M,-0.70%
"Aug 31, 2018",37233.4,37237.91,37275.41,36926.52,2.70M,0.02%
"Aug 30, 2018",37225.08,37183.17,37256.9,36794.64,2.04M,-0.03%
"Aug 29, 2018",37234.86,36811.64,37296.05,36641.07,2.32M,1.13%
"Aug 28, 2018",36818.93,36685.79,36897.32,36611.32,1.44M,0.36%
"Aug 27, 2018",36685.79,36192.13,36685.79,36186.05,866.38K,1.36%
"Aug 24, 2018",36192.13,36187.04,36345.17,36029.92,974.78K,0.02%
"Aug 23, 2018",36186.31,36387.72,36583.7,36186.31,1.67M,-0.49%
"Aug 22, 2018",36365.9,37006.65,37006.65,36304.89,3.18M,-1.73%
"Aug 21, 2018",37007.66,36436.96,37080.11,36337.31,3.12M,1.57%
"Aug 17, 2018",36436.96,36472.1,36625.79,36044.73,2.65M,-0.10%
"Aug 16, 2018",36472.99,35832.56,36624.64,35824.41,3.47M,1.81%
"Aug 15, 2018",35826.14,36006.2,36253.02,35705.03,2.85M,-0.50%
"Aug 14, 2018",36006.2,35861.82,36181.43,35836.03,2.27M,0.88%
"Aug 13, 2018",35693.83,36146.33,36146.33,35454.64,2.18M,-1.32%
"Aug 10, 2018",36171.26,36857.46,36857.46,35857.01,1.90M,-1.83%
"Aug 09, 2018",36844.99,36955.38,36996.33,36601.37,2.87M,-0.30%
"Aug 08, 2018",36954.16,37038.89,37289.17,36638.78,2.61M,-0.36%
"Aug 07, 2018",37087.75,37298.57,37323.69,36932.38,2.25M,-0.46%
"Aug 06, 2018",37259.8,36760,37259.8,36760,2.83M,1.36%
"Aug 03, 2018",36760,35983.77,36869.11,35983.77,2.79M,2.01%
"Aug 02, 2018",36035.46,36207.72,36327.12,36012.12,2.26M,-0.48%
"Aug 01, 2018",36207.72,35736.92,36207.72,35631.41,1.83M,1.30%
"Jul 31, 2018",35742.06,35931.23,35931.23,35502.61,2.89M,-0.53%
"Jul 30, 2018",35931.23,35943.94,36034.05,35773.88,3.54M,-0.03%
"Jul 27, 2018",35943.64,35626.93,35989.49,35588.05,2.00M,0.89%
"Jul 26, 2018",35624.91,35044.63,35673.64,35044.63,2.38M,1.89%
"Jul 25, 2018",34963.19,35047.28,35204.31,34910.01,1.35M,-0.25%
"Jul 24, 2018",35049.71,35141.03,35217.74,34939.18,1.79M,-0.26%
"Jul 23, 2018",35141.03,35186.17,35401.31,35003.13,1.38M,-0.13%
"Jul 20, 2018",35186.52,35134.12,35349.34,34887.97,2.60M,0.20%
"Jul 19, 2018",35117.83,34777.31,35124.06,34372.07,2.81M,1.14%
"Jul 18, 2018",34720.31,34763.59,34943.55,34554.29,3.63M,-0.09%
"Jul 17, 2018",34751.13,35266.03,35268.15,34703.01,3.09M,-1.46%
"Jul 16, 2018",35267.07,35636.9,35652.12,35193.46,1.67M,-1.05%
"Jul 13, 2018",35641.76,35490.73,35819.5,35490.73,1.67M,0.44%
"Jul 12, 2018",35485.87,35061.7,35563.74,35061.7,5.95M,1.21%
"Jul 11, 2018",35063.07,35313.62,35349.89,34975.77,2.37M,-0.96%
"Jul 10, 2018",35403.2,35683.04,35802.31,35275.58,2.58M,-0.77%
"Jul 09, 2018",35676.82,35776.95,36102.2,35626.74,1.67M,-0.28%
"Jul 06, 2018",35775.73,36399.71,36471.45,35775.73,1.65M,-1.54%
"Jul 05, 2018",36335.09,36486.24,36585.96,36188.35,1.39M,-0.72%
"Jul 04, 2018",36600.25,36199.44,36600.25,36106.83,2.04M,1.09%
"Jul 03, 2018",36204.3,35919.44,36225.22,35907.84,1.57M,0.94%
"Jul 02, 2018",35867.75,36070.7,36117.47,35730.89,2.18M,-0.72%
"Jun 29, 2018",36127.71,35257.64,36149.8,35257.64,2.18M,2.46%
"Jun 28, 2018",35258.85,35587.46,35649.59,35222.43,1.62M,-0.92%
"Jun 27, 2018",35587.46,35360.17,35734.9,35149.96,2.36M,0.67%
"Jun 26, 2018",35352.03,35058.52,35606.01,35021.89,1.85M,0.82%
"Jun 25, 2018",35064.75,35396.62,35396.62,34971.08,1.53M,-0.94%
"Jun 22, 2018",35396.62,35053.2,35406.07,35053.2,2.00M,0.99%
"Jun 21, 2018",35049.55,35441.73,35748.46,35049.55,2.94M,-0.94%
"Jun 20, 2018",35383.57,34969.23,35777.5,34969.23,2.27M,1.18%
"Jun 19, 2018",34972.35,35505.46,35505.46,34905.1,2.96M,-1.50%
"Jun 18, 2018",35505.46,36037.65,36127.26,35378.14,1.40M,-1.48%
"Jun 15, 2018",36038.96,36655.3,36656.58,35935.92,7.37M,-1.68%
"Jun 14, 2018",36654.57,35868.59,36654.57,35680.35,2.22M,2.19%
"Jun 13, 2018",35868.59,36348.11,36399.31,35867.37,1.74M,-1.32%
"Jun 12, 2018",36348.11,36606.38,36849.81,36311.48,2.00M,-0.71%
"Jun 11, 2018",36606.38,36828.77,36961.33,36487.8,1.60M,-0.36%
"Jun 08, 2018",36738.31,37407.48,37407.48,36700.77,2.52M,-1.77%
